time,nod1,nod2,pressure_north,pressure_south,trend,total,total_nodal,total_wind,rate_slr
1890,1.186098858758235,0.0,-0.45718419593419746,0.253846403392733,-11.447380430253187,-10.464619364036416,1.186098858758235,-0.20333779254146445,
1891,1.1191582214356897,0.45322931782043097,-1.1972782890813713,0.09878746588823994,-11.333273865328895,-10.859377149265907,1.5723875392561206,-1.0984908231931314,1.1383744351164538
1892,0.9258922545599148,0.8553002365510498,-1.253334004603846,0.47789785691048564,-11.219705543229896,-10.21394919981229,1.7811924911109647,-0.7754361476933602,1.130310134785466
1893,0.6281159137729166,1.1608288771838842,-0.31453297647966694,0.417884553354288,-11.107211838371802,-9.21491547054038,1.7889447909568008,0.10335157687462104,1.1190984097199497
1894,0.2594407954178971,1.335328600138714,-1.3527006927797336,0.10143030274870464,-10.995885861285906,-10.652386855760325,1.594769395556611,-1.251270390031029,1.1080307984414972
1895,-0.1385187827686147,1.3591026953463068,-2.4453640834627075,0.4736896886843677,-10.885605678683502,-11.63669616088415,1.220583912577692,-1.9716743947783397,1.1006028462985373
1896,-0.5208430106110886,1.22946765447477,-1.552253751764412,0.11321853450574919,-10.775765292026199,-11.50617586542118,0.7086246438636814,-1.4390352172586627,1.0999702188062432
1897,-0.8443769229282585,0.961056072760491,-1.8961238368441953,0.10191276789567069,-10.665611634922254,-12.343143554038546,0.11667914983223249,-1.7942110689485247,1.104947931725384
1898,-1.0726015295431313,0.5841649903060404,0.15374377913436515,0.16177597118393805,-10.554775705681122,-10.727692494599909,-0.48843653923709085,0.3155197503183032,1.1127764741553925
1899,-1.1797559075668984,0.14133610433065202,-0.31400414897482326,0.30161045294038324,-10.443056340091175,-11.493869839361862,-1.0384198032362464,-0.012393696034440016,1.123915666449582
1900,-1.1537449735183711,-0.3174461380293554,-0.6221783774717893,0.33297068749185066,-10.329992572391205,-12.09039137391887,-1.4711911115477265,-0.2892076899799386,1.1405018600955774
1901,-0.9975047196037748,-0.7403965496134461,-1.5157646539244247,0.44960395640405193,-10.21495596807206,-13.019017934809654,-1.7379012692172209,-1.0661606975203728,1.1638247487073627
1902,-0.7286708126905884,-1.0797744722155889,-2.863217136481841,0.22101196978114568,-10.097227622649733,-14.547878074256605,-1.8084452849061772,-2.6422051667006956,1.194639164269784
1903,-0.3775879629685167,-1.297272518109309,-0.006755368611381779,0.014034421741405987,-9.976028135218103,-11.643609563165905,-1.6748604810778258,0.007279053130024208,1.2325611348322774
1904,0.016115244575829364,-1.3683405282568073,-1.54635732508451,0.11677269442158553,-9.850715395683277,-12.63252531002718,-1.3522252836809778,-1.4295846306629245,1.276230028831007
1905,0.4079994389164303,-1.2849566790851328,-0.5197973725175805,-0.05040147899511231,-9.720782129451901,-11.167938221133298,-0.8769572401687025,-0.5701988515126928,1.3243065922285435
1906,0.7538305707038805,-1.056532948297059,0.8495485687439052,0.02143222066126614,-9.585854077237569,-9.017575665425575,-0.3027023775931784,0.8709807894051713,1.3753536902599706
1907,1.0145728442338222,-0.7088527349838816,-2.362814109943504,0.041749364071542804,-9.445711391399907,-11.461056028021927,0.30572010924994064,-2.321064745871961,1.4269922002934532
1908,1.1607948949313038,-0.2811605504976978,-2.1655614506052525,-0.06911040524888747,-9.300455637178878,-10.655493148599412,0.8796343444336061,-2.23467185585414,1.4753781944001343
1909,1.1759918637080258,0.1782677178760949,-0.9425156385820841,0.31444938657297855,-9.15063575251988,-8.424442422944866,1.3542595815841207,-0.6280662520091056,1.5175545282058245
1910,1.0584483880243938,0.6175739625913285,-0.18999409906906325,0.1658501213136743,-8.996944731537713,-7.3450663586773794,1.6760223506157224,-0.024143977755388957,1.5518353504201965
1911,0.8214322239654394,0.9871713557308098,-0.44811480422465627,-0.03631617706621073,-8.840268682435841,-7.516096084030459,1.8086035796962492,-0.484430981290867,1.5777158418332515
1912,0.4916966441790487,1.245341477507151,-2.79936121526172,0.01550862080152587,-8.681401563171063,-9.728216035945058,1.7370381216861996,-2.7838525944601944,1.5968843806371513
1913,0.10646065397128174,1.3629432957682108,-0.23005278256737055,-0.12448668267056166,-8.520891806308411,-7.40602732180685,1.4694039497394926,-0.3545394652379322,1.611895773667067
1914,-0.29079211540120514,1.3267024689925266,0.22479175442143845,0.07075088012681842,-8.35902240843765,-7.027569420298072,1.0359103535913214,0.29554263454825686,1.6272764995380573
1915,-0.6552216350258458,1.1407096916842665,-0.38460262088271197,0.3719967571559025,-8.1954365064008,-7.722554313469188,0.48548805665842065,-0.012605863726809441,1.6474941661815823
1916,-0.9456928104327559,0.8259589559689074,2.7998644069195264,0.30388876057871483,-8.029523575201333,-5.04550426216694,-0.11973385446384843,3.1037531674982413,1.6763277497048312
1917,-1.1294186180749672,0.41797784825452805,1.4056767936140215,0.40710949840586047,-7.860170956459833,-6.75882543426039,-0.7114407698204392,1.812786292019882,1.7170879226654767
1918,-1.1856609507275155,-0.03718263804581019,0.39964856892612555,0.1317559175961699,-7.686105990668238,-8.377545092919268,-1.2228435887733258,0.5314044865222954,1.7717010599401783
1919,-1.1080714377390535,-0.4881461226042792,0.8072423683494829,0.2891199663583333,-7.5058307444717975,-8.005685970107313,-1.5962175603433326,1.0963623347078162,1.8412180923664678
1920,-0.9054080193278725,-0.8840099629596139,-1.2714463466475803,0.015991085948491916,-7.317862372194944,-10.362735615181519,-1.7894179822874863,-1.2554552606990883,1.9234084944438834
1921,-0.6005463913775572,-1.1800909059906066,1.5260511544234756,-0.028170557168637048,-7.121149045583021,-7.403905745696346,-1.780637297368164,1.4978805972548386,2.01504148370101
1922,-0.22789790420598388,-1.3429687238988681,0.730297966382508,0.024578965564121057,-6.914854075454742,-7.730843771612965,-1.570866628104852,0.7548769319466291,2.1127000978595767
1923,0.17047462921919,-1.3542585327331567,1.3860440724937406,-0.044183039323387054,-6.6986090260111055,-6.540531896354719,-1.1837839035139668,1.3418610331703535,2.212826277833271
1924,0.5496047862724596,-1.212685991837908,-1.0116598348514123,0.29552603136500055,-6.472288819888088,-7.851503828939948,-0.6630812055654485,-0.7161338034864118,2.3123802897750645
1925,0.8666981334983958,-0.9342311454479215,2.2069694497692316,0.03389590362401632,-6.236132968056093,-4.06280062661237,-0.06753301194952577,2.240865353393248,2.408473226460486
1926,1.085962661491872,-0.5503246702648201,-0.5658582481969892,0.1646171548270569,-5.990594174595991,-5.856197276738871,0.5356379912270519,-0.40124109336993224,2.4990769491547793
1927,1.1826488190030433,-0.10430012812663185,-0.32148705816944856,0.17943955628599895,-5.736317578225137,-4.800016389232175,1.0783486908764115,-0.1420475018834496,2.5826205420142623
1928,1.1458431261709765,0.35349732315494453,0.18031736125694553,0.05984180708200929,-5.474070066193138,-3.7345704485282623,1.499340449325921,0.24015916833895481,2.659024169997384
1929,0.9797000369302394,0.7713936550162062,-1.9134429376305684,0.06664992637778247,-5.20451274422566,-5.300212063532,1.7510936919464455,-1.846793011252786,2.7292509876259796
1930,0.702973003741201,1.1022186900592368,-0.4716608488816265,0.23079529081645836,-4.928219868667942,-3.363893732932673,1.8051916938004378,-0.24086555806516816,2.7934018016153495
1931,0.3468976758573254,1.3086304503797315,0.17925970624706572,0.25915352000912556,-4.64583238390259,-2.5518910314093417,1.655528126237057,0.4384132262561913,2.8507679377319883
1932,-0.048333834221872,1.3673301448445678,1.5430397380193452,0.11433356506757252,-4.358066281121545,-1.3816966674119309,1.3189963106226958,1.6573733030869178,2.900201680214969
1933,-0.438109647850197,1.2716920273296346,-2.9819389113383945,0.34259318681148204,-4.065792047859596,-5.871555392907071,0.8335823794794376,-2.6393457245269123,2.93995277739036
1934,-0.7784336998016703,1.0325112798579243,1.115284389970286,0.05566044247511314,-3.7700757256434727,-2.3450533131418196,0.254077580056254,1.170944832445399,2.9673443484779005
1935,-1.0308918077075981,0.6767855030978963,1.0403230911467156,0.20442052945005978,-3.4723231781640163,-2.5816858621769425,-0.3541063046097018,1.2447436205967755,2.978147870684229
1936,-1.1669876847438552,0.24466735385812183,-0.13896224484346972,0.34160145289832816,-3.174446151506627,-3.8941272743375017,-0.9223203308857333,0.20263920805485844,2.970852008176368
1937,-1.1713594667985177,-0.2150676984388425,-3.939116695258634,0.32399147503478876,-2.8781527765287427,-7.879705161989948,-1.38642716523736,-3.6151252202238453,2.9488541868265794
1938,-1.043513687623282,-0.650526917916841,1.6093414864497297,-0.13088202622951686,-2.584675314141311,-2.800256459461221,-1.6940406055401231,1.4784594602202128,2.9159302629449524
1939,-0.7978809789885004,-1.0125577108193096,-1.8971814918540753,0.2480300180101136,-2.294966723939752,-5.754556887591524,-1.81043868980781,-1.6491514738439617,2.876178447786095
1940,-0.46218720866962987,-1.2602957396952377,-1.4726652122728334,0.33433767207484966,-2.009439624584092,-4.870250113146943,-1.7224829483648676,-1.1383275401979838,2.8330455436742055
1941,-0.0743239145674477,-1.365777498097367,-2.805574938444643,0.28007106449116226,-1.7283576152049112,-5.693962901823206,-1.4401014126648146,-2.5255038739534807,2.7883275548805297
1942,0.3219287143236787,-1.3170967000003748,-1.5057169313308556,0.5015922563494076,-1.451774113607986,-3.4510667742661303,-0.9951679856766962,-1.004124674981448,2.7433026558506235
1943,0.6818435402565953,-1.1197482055095904,2.68775297587477,-0.020863890554310177,-1.1796970840347865,1.0492873360326784,-0.4379046652529951,2.66688908532046,2.698313029362731
